2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:01 [error] 20#20: *2 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /admin/ HTTP/1.1", upstream: "http://192.168.0.2:8888/admin/", host: "localhost:1337"
2023/06/05 14:51:05 [error] 20#20: *2 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /admin/ HTTP/1.1", upstream: "http://192.168.0.2:8888/admin/", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:07 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:13 [error] 20#20: *2 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /admin/ HTTP/1.1", upstream: "http://192.168.0.2:8888/admin/", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
